id,Umur,Kelas Pekerjaan 2,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
10668,24,9,172612,3,9,2,8,2,0,0,40,0
10669,28,9,33895,5,13,1,6,2,0,0,45,0
10670,42,9,29702,3,9,2,8,2,0,0,42,1
10671,23,9,231866,3,9,1,3,2,0,0,38,0
10672,31,9,222654,5,13,2,14,2,0,0,40,0
10673,56,5,76534,3,9,2,14,1,0,0,21,0
10674,39,9,165215,6,14,2,13,1,0,26628000,18,1
10675,26,9,331806,3,9,1,5,2,0,0,37,0
10676,34,9,148291,3,9,2,10,1,0,0,32,0
10677,27,9,242097,5,11,2,5,2,0,0,50,0
10678,37,9,160192,4,12,1,13,2,95886000,0,80,0
10679,32,6,223267,3,9,2,5,2,0,0,40,0
10680,19,9,30597,3,9,1,6,2,0,0,35,0
10681,41,4,254818,6,14,3,3,2,0,0,40,0
10682,45,9,72393,5,13,2,13,1,0,0,38,0
10683,21,9,145389,5,10,1,13,1,0,0,25,0
10684,43,9,318415,5,10,3,9,1,0,0,40,0
10685,17,9,156732,3,7,1,7,1,0,0,20,0
10686,45,4,127948,5,13,2,14,2,0,0,40,0
10687,33,9,155343,3,9,2,6,2,43442000,0,40,1
10688,42,9,169995,3,9,2,6,2,0,0,48,0
10689,32,9,167476,3,9,2,8,2,0,0,45,0
10690,32,5,317660,3,9,2,8,2,107632000,0,40,1
10691,36,9,212433,3,9,1,8,2,0,0,40,0
10692,56,9,192869,6,14,2,8,2,0,27678000,44,1
10693,37,7,210452,6,14,2,14,2,0,0,38,0
10694,17,9,53611,3,8,1,7,1,0,0,6,0
10695,59,9,197148,3,9,2,4,2,0,0,24,1
10696,42,4,93853,5,10,2,8,2,0,0,45,0
10697,20,9,408988,5,10,1,6,1,8316000,0,24,0
10698,50,9,155433,5,13,3,13,1,0,0,40,0
10699,51,9,251841,5,11,1,14,1,0,0,43,0
10700,80,4,184335,2,4,2,12,2,0,0,30,0
10701,55,4,477867,5,13,2,14,2,0,0,40,1
10702,45,1,27184,3,9,3,1,1,0,0,38,0
10703,36,9,65624,5,13,1,13,2,0,0,40,0
10704,56,4,99479,5,10,2,6,2,70182000,0,46,0
10705,56,9,174209,1,3,2,9,2,0,0,40,0
10706,24,9,179203,3,8,1,6,2,0,0,55,0
10707,48,9,218676,3,9,2,6,2,0,0,40,0
10708,36,6,173542,3,9,3,11,1,0,0,40,0
10709,42,5,27187,6,14,2,12,2,0,0,60,1
10710,26,5,66872,3,8,2,6,2,0,0,98,0
10711,26,9,53598,5,10,1,11,1,0,0,40,0
10712,47,9,114770,3,9,3,7,1,0,0,32,0
10713,44,1,248876,5,13,3,1,2,0,0,50,0
10714,29,9,299705,5,10,1,3,2,0,0,37,0
10715,24,9,130741,5,13,1,6,2,0,0,40,0
10716,25,9,78605,3,9,2,9,2,0,0,40,0
10717,62,5,153891,5,11,2,14,2,43918000,0,40,0
10718,30,9,293512,5,11,1,13,2,0,0,40,0
10719,59,9,168569,4,15,1,13,2,0,0,50,0
10720,24,4,107452,5,10,2,6,2,0,0,40,0
10721,67,9,180539,3,9,2,6,2,0,0,10,0
10722,69,5,69209,5,13,2,9,2,53452000,0,30,0
10723,34,9,163581,3,9,1,7,2,147280000,0,40,1
10724,48,4,28791,3,9,2,6,1,0,0,50,0
10725,38,8,39089,3,9,1,5,2,95886000,0,50,0
10726,34,1,190027,3,9,1,1,1,0,0,40,0
10727,31,9,194752,3,9,1,14,1,0,0,45,0
10728,30,9,123291,5,10,3,9,2,0,0,40,0
10729,44,9,40024,5,13,2,5,2,0,0,52,1
10730,34,4,59469,3,7,2,12,2,0,0,72,0
10731,53,9,53833,5,10,2,5,2,0,0,32,1
10732,40,4,85668,3,9,2,8,2,0,0,40,0
10733,48,8,215389,3,9,2,5,2,0,0,40,1
10734,25,8,80485,6,14,3,14,1,0,0,40,0
10735,23,9,152189,4,12,1,7,2,0,0,40,0
10736,33,9,180574,5,11,1,13,1,0,0,40,0
10737,28,9,67386,3,9,1,7,1,0,0,40,0
10738,51,9,249706,5,10,3,11,1,0,0,40,0
10739,72,5,149689,4,15,2,13,2,280714000,0,48,1
10740,39,9,301568,5,10,3,6,1,0,0,40,0
10741,20,9,398166,3,7,1,7,2,0,0,40,0
10742,55,6,37869,7,16,1,13,1,0,0,60,0
10743,52,9,196894,3,7,3,3,2,0,0,40,0
10744,55,8,36314,2,4,2,11,2,0,0,72,0
10745,34,9,235124,3,9,1,7,1,0,0,35,0
10746,21,9,118186,5,10,1,6,1,0,0,20,0
10747,21,9,323497,3,9,1,7,2,0,0,36,0
10748,18,9,120599,3,7,1,11,2,0,0,40,0
10749,24,9,50648,5,10,1,8,2,0,0,45,0
10750,44,8,161240,3,9,3,9,2,0,0,40,0
10751,31,9,49469,4,15,1,13,2,0,0,50,0
10752,55,8,305850,4,15,2,14,2,210336000,0,40,1
10753,49,9,723746,3,9,2,8,2,0,0,43,0
10754,25,7,31350,5,10,1,7,2,0,0,40,0
10755,23,9,204226,5,10,1,11,1,0,0,40,0
10756,37,9,80638,5,13,2,7,2,0,0,30,0
10757,76,9,328227,5,13,2,11,2,77784000,0,13,1
10758,36,1,320183,3,7,1,1,2,0,0,24,0
10759,58,9,290661,3,9,2,8,2,0,0,40,0
10760,67,1,81761,3,9,3,1,2,0,0,20,0
10761,59,9,214865,3,9,3,14,1,0,0,50,0
10762,42,9,192381,3,9,2,8,2,0,0,40,1
10763,34,9,209691,5,10,3,5,2,0,0,66,0
10764,33,1,211743,3,9,2,1,2,0,0,21,0
10765,28,9,67218,2,4,2,6,2,0,0,40,0
10766,26,8,337575,5,13,1,13,2,0,0,40,1
10767,58,4,115439,6,14,2,6,2,0,0,40,1
10768,20,5,266400,5,10,1,3,1,0,0,40,0
10769,23,9,305609,4,12,1,13,1,0,0,52,0
10770,56,9,200316,5,10,2,11,2,0,0,35,0
10771,46,9,158825,3,9,3,8,1,200816000,0,40,1
10772,33,9,192644,3,9,3,3,2,0,0,35,0
10773,23,9,287988,5,10,1,11,2,0,0,20,0
10774,61,1,72886,3,9,2,1,2,0,0,38,1
10775,17,5,143034,3,6,1,7,2,0,0,4,0
10776,17,1,127003,2,5,1,1,2,0,0,40,0
10777,29,9,282389,5,11,1,11,2,0,0,70,0
10778,18,9,154089,3,7,1,6,2,0,0,20,0
10779,32,9,353994,5,13,2,14,1,0,0,40,1
10780,26,9,177635,3,8,2,5,2,0,0,40,0
10781,37,4,154641,3,9,1,12,2,0,0,86,0
10782,23,9,95989,5,10,1,7,1,0,0,30,0
10783,32,9,549430,3,9,1,2,1,0,0,40,0
10784,52,7,206775,3,9,2,5,2,0,0,40,0
10785,33,9,223212,5,10,1,3,2,0,0,40,0
10786,49,9,280525,5,10,2,11,2,0,0,45,1
10787,22,9,495288,3,9,1,11,1,0,0,38,0
10788,59,1,102058,1,2,2,1,2,0,0,45,0
10789,76,9,98695,5,10,3,11,1,0,0,20,0
10790,26,9,55743,3,9,1,11,1,0,0,30,0
10791,22,9,234970,5,10,1,7,1,0,0,40,0
10792,23,9,129345,5,10,1,7,2,0,0,25,0
10793,46,9,149949,5,10,2,8,2,0,0,40,0
10794,30,9,159323,5,10,3,6,1,0,0,65,0
10795,22,9,416103,3,9,1,8,2,0,0,50,0
10796,22,9,43535,5,10,2,14,1,0,0,40,0
10797,41,9,114157,3,9,3,9,2,0,0,40,0
10798,42,9,202872,5,10,3,11,1,0,0,12,0
10799,51,9,154342,2,4,2,4,2,0,0,40,0
10800,26,7,162487,5,13,1,13,2,0,0,20,0
10801,41,9,99665,2,5,2,10,1,0,0,80,0
10802,24,9,89347,3,7,1,9,1,0,0,40,0
10803,60,9,69955,5,11,2,8,2,56896000,0,40,0
10804,20,9,211968,5,11,1,7,1,0,0,20,0
10805,64,9,146674,3,9,2,7,2,0,0,40,1
10806,22,7,201569,5,13,1,13,1,0,0,20,0
10807,33,9,252340,5,10,1,11,1,0,0,40,0
10808,18,9,401051,3,6,1,6,1,0,0,35,0
10809,74,1,89667,5,13,3,1,1,0,0,35,0
10810,22,9,119474,3,9,1,6,1,14770000,0,25,0
10811,37,9,265038,5,10,2,5,2,0,0,50,0
10812,42,9,169980,5,10,2,8,2,0,0,50,1
10813,41,9,206619,3,9,3,7,1,0,0,40,0
10814,34,9,141118,5,13,2,13,1,0,0,35,0
10815,47,9,189680,5,13,1,6,2,0,0,40,0
10816,28,9,154863,5,13,1,11,2,0,0,35,0
10817,35,7,140564,5,10,2,10,2,70182000,0,40,0
10818,41,9,215479,3,9,3,3,2,0,0,40,0
10819,23,9,233280,5,13,3,11,1,120596000,0,70,1
10820,25,9,310545,5,10,1,4,2,0,0,30,0
10821,26,9,192262,3,9,2,7,2,0,0,40,0
10822,60,9,114263,5,13,3,14,1,0,0,40,1
10823,18,1,243203,5,10,1,1,2,0,0,40,0
10824,28,9,115579,5,11,1,10,1,0,0,38,0
10825,47,8,282830,4,12,2,11,2,0,0,40,1
10826,70,9,206232,3,6,2,9,2,0,0,50,0
10827,30,9,203488,5,13,1,13,2,0,0,60,0
10828,23,9,188409,3,7,2,5,2,63112000,0,25,0
10829,36,6,150309,5,11,2,5,2,0,0,40,0
10830,18,9,78181,3,7,1,7,1,0,0,30,0
10831,21,9,162228,5,10,1,11,2,0,0,40,0
10832,28,9,198813,3,9,1,3,1,0,0,40,0
10833,80,6,20101,3,9,3,7,1,0,0,32,0
10834,35,9,109133,3,9,1,7,2,0,0,40,0
10835,26,9,171114,5,10,1,12,1,0,0,38,0
10836,46,1,233014,3,9,3,1,1,0,0,40,0
10837,24,6,34246,5,13,1,13,2,0,0,40,0
10838,59,9,247187,3,9,3,11,1,0,0,40,0
10839,53,8,167410,5,13,3,10,2,0,0,40,0
10840,49,4,34845,5,11,3,5,2,0,0,48,0
10841,35,9,195946,4,12,2,7,2,0,0,40,0
10842,41,9,212894,1,3,2,3,2,0,0,40,0
10843,46,9,189123,4,12,2,10,2,102172000,0,40,1
10844,23,1,69510,5,13,1,1,2,0,0,50,0
10845,31,9,219509,3,9,2,7,2,0,0,40,1
10846,43,9,200734,3,9,3,7,1,0,0,40,0
10847,56,9,209280,3,9,3,6,1,0,0,16,0
10848,19,1,356717,5,10,1,1,1,0,0,25,0
10849,19,9,260327,5,10,1,7,1,0,0,18,0
10850,63,9,203783,3,9,3,13,1,0,0,72,0
10851,48,9,103743,5,10,2,5,2,0,28028000,70,0
10852,28,9,212588,5,10,2,3,2,0,0,40,0
10853,44,9,109339,3,7,3,9,1,0,0,46,0
10854,61,9,159046,2,4,2,5,2,0,0,40,0
10855,39,4,164593,7,16,1,13,2,67018000,0,40,1
10856,28,9,328923,3,9,1,11,1,0,0,38,0
10857,29,7,95423,6,14,2,11,2,0,0,36,0
10858,43,4,147269,3,6,2,8,2,0,0,60,0
10859,47,4,265097,3,9,2,5,2,0,0,45,1
10860,34,9,293703,5,10,2,8,2,0,0,40,0
10861,38,9,179668,3,9,2,4,2,0,0,40,0
10862,71,9,169114,5,10,3,13,2,0,20006000,40,0
10863,30,9,159442,3,9,3,11,1,0,0,40,0
10864,43,8,214541,5,10,2,14,2,0,0,40,1
10865,51,6,548361,5,13,2,13,2,0,0,26,0
10866,52,8,37289,6,14,1,11,1,0,0,40,1
10867,50,6,151143,3,9,1,11,1,0,0,40,0
10868,28,9,133625,3,9,2,5,2,0,0,40,0
10869,22,9,32616,5,10,1,7,1,0,0,30,0
10870,34,9,35683,5,10,3,9,1,0,0,40,0
10871,28,9,120475,3,9,1,7,2,0,0,20,0
10872,35,9,38948,5,11,2,8,2,43442000,0,40,1
10873,20,9,109667,5,10,1,3,2,0,0,16,0
10874,59,9,147098,3,9,2,8,2,0,0,40,1
10875,35,9,60135,3,6,2,7,1,0,0,40,0
10876,24,9,210029,3,9,1,11,1,0,28014000,37,0
10877,39,9,165743,2,5,2,3,2,0,0,40,0
10878,18,1,236276,5,10,1,1,2,0,0,20,0
10879,53,9,168107,5,13,2,14,2,0,0,40,1
10880,24,9,268525,5,13,1,11,2,0,0,32,0
10881,60,5,210827,5,13,2,13,2,107632000,0,40,1
10882,21,9,32732,5,10,1,6,2,0,0,40,0
10883,48,9,76017,3,9,3,7,1,0,0,25,0
10884,34,9,137900,3,9,1,6,1,0,0,35,0
10885,30,9,154587,3,9,1,7,2,0,0,40,0
10886,53,6,177063,5,10,2,11,2,0,0,40,1
10887,44,4,483201,5,13,2,14,2,0,0,40,0
10888,21,9,364685,3,7,1,10,1,0,0,35,0
10889,43,5,253811,4,15,2,13,2,0,33810000,55,1
10890,78,1,109498,2,5,3,1,2,0,0,40,0
10891,18,9,160984,3,7,1,7,1,0,0,15,0
10892,43,6,159449,5,10,2,4,2,0,0,40,0
10893,46,6,121370,3,9,3,11,1,0,0,30,0
10894,38,7,200904,5,13,2,14,1,0,0,30,1
10895,27,9,332187,5,13,1,11,1,0,0,65,0
10896,36,9,169469,5,10,2,14,2,102172000,0,40,1
10897,33,9,106670,5,13,2,13,1,0,0,40,1
10898,17,9,350538,3,6,1,7,2,0,0,25,0
10899,34,9,56460,5,13,1,6,1,0,0,41,0
10900,46,9,176552,3,7,3,13,2,0,0,40,1
10901,27,9,135308,5,13,1,6,1,0,0,40,0
10902,31,9,252210,1,3,1,7,2,0,0,40,0
10903,28,9,37805,5,13,2,6,2,0,0,40,1
10904,46,6,197988,1,2,1,7,1,0,0,20,0
10905,50,9,44942,3,9,2,9,2,0,25872000,48,1
10906,37,9,83880,5,10,1,8,2,0,0,40,0
10907,22,9,180060,3,9,1,14,2,0,0,40,0
10908,38,6,34744,5,10,3,11,1,0,0,38,0
10909,26,6,159662,3,6,2,7,2,0,0,40,0
10910,38,9,119098,5,10,1,10,2,0,0,42,0
10911,45,9,32896,1,3,1,9,1,0,0,35,0
10912,18,9,335665,3,7,1,7,1,0,0,24,0
10913,24,9,234663,3,9,1,3,2,0,0,60,0
10914,52,9,246936,3,7,2,7,2,0,0,40,0
10915,42,9,99203,3,9,3,8,2,46550000,0,40,0
10916,45,5,121836,5,10,2,13,1,0,0,40,1
10917,67,6,102690,5,13,2,14,2,0,0,20,0
10918,24,6,244413,3,9,1,11,2,0,0,35,0
10919,28,9,181659,3,9,2,9,2,0,0,40,0
10920,27,5,120126,5,13,2,14,2,0,26418000,45,1
10921,36,9,347491,5,13,2,14,2,0,0,50,1
10922,39,9,198097,5,13,3,14,2,0,0,50,0
10923,27,9,175821,3,9,2,11,1,0,0,34,0
10924,28,9,204600,3,9,3,4,2,0,0,40,0
10925,31,9,307543,3,6,1,5,2,0,0,99,0
10926,59,6,170423,3,9,2,7,2,0,0,40,0
10927,60,9,182687,4,12,3,7,1,0,0,40,0
10928,36,9,272950,5,10,1,6,2,0,0,50,0
10929,61,6,177189,5,13,2,13,2,0,0,42,0
10930,62,8,171995,3,6,2,3,2,39606000,0,40,0
10931,54,4,199741,3,9,3,8,2,0,28014000,35,0
10932,26,9,181772,5,10,2,10,2,0,0,40,0
10933,23,9,162282,5,10,1,3,2,0,0,25,0
10934,39,9,387430,3,9,1,7,2,0,0,18,0
10935,23,9,373628,5,13,1,7,1,0,0,20,0
10936,23,9,314645,4,12,1,11,1,0,0,15,0
10937,33,9,170148,3,9,3,11,1,0,0,45,0
10938,44,1,136419,3,6,2,1,2,0,0,40,0
10939,63,1,149698,5,10,2,1,2,0,0,15,0
10940,34,9,318641,5,13,2,14,2,0,0,45,1
10941,20,9,342414,5,10,1,5,2,0,0,24,0
10942,70,1,207627,3,9,2,1,2,31192000,0,24,0
10943,22,9,51111,5,10,1,6,1,0,0,40,0
10944,21,9,83704,3,8,2,8,2,0,0,40,0
10945,52,9,88073,5,13,3,10,1,0,0,50,0
10946,44,9,239723,5,10,2,8,1,21084000,0,45,0
10947,38,9,284166,4,15,1,13,2,0,0,50,0
10948,32,9,311764,3,6,2,14,1,0,0,35,0
10949,32,6,198211,5,11,2,8,2,0,0,40,0
10950,61,4,39128,3,9,2,8,2,0,0,35,0
10951,40,9,165858,4,12,1,6,2,0,0,80,1
10952,37,6,233825,5,13,2,13,1,210336000,0,50,1
10953,49,9,184428,5,13,3,11,2,0,0,40,0
10954,44,7,136546,7,16,2,13,2,0,26628000,40,1
10955,40,9,255675,5,10,2,13,2,0,0,40,1
10956,52,6,155233,3,9,3,11,1,0,0,28,0
10957,42,9,139012,5,11,2,13,2,0,0,40,1
10958,37,9,179671,3,9,3,8,2,0,0,40,0
10959,53,9,132304,5,10,3,11,1,0,0,40,0
10960,50,9,245356,5,10,2,14,2,0,0,50,1
10961,24,4,186831,5,10,1,14,2,0,0,45,0
10962,26,8,73047,5,10,2,14,2,0,0,32,0
10963,18,9,230215,5,10,1,7,2,0,0,30,0
10964,45,9,168262,3,9,2,9,2,0,26418000,40,1
10965,38,9,159179,3,9,2,8,2,0,0,40,0
10966,47,9,46537,3,9,1,7,1,0,0,40,0
10967,44,9,138975,3,9,1,5,2,0,0,50,0
10968,19,9,126501,3,7,1,11,1,0,0,15,0
10969,31,4,37284,5,10,2,12,2,0,0,40,0
10970,41,9,238355,1,3,2,12,2,0,0,40,0
10971,21,9,126314,5,10,1,7,2,0,0,10,0
10972,22,9,32616,5,10,1,11,1,0,0,30,0
10973,24,9,308239,5,13,1,6,2,0,0,4,0
10974,22,9,136230,3,9,1,11,2,0,0,40,0
10975,30,9,110083,5,11,1,8,1,0,0,40,0
10976,25,9,166415,3,9,1,5,2,0,0,52,0
10977,55,9,380357,5,13,2,6,2,0,0,60,1
10978,37,9,187311,5,10,1,11,1,0,0,60,0
10979,21,4,304602,5,11,1,12,2,0,0,98,0
10980,18,9,110230,3,6,1,7,2,0,0,11,0
10981,32,1,143162,3,6,2,1,1,0,0,40,0
10982,20,9,123007,3,9,1,11,2,0,28014000,30,0
10983,47,9,171751,3,9,3,6,1,0,0,40,0
10984,22,9,117789,5,10,1,13,1,0,0,10,0
10985,48,7,106377,7,16,2,13,2,0,0,65,1
10986,31,9,446358,5,10,2,9,2,0,0,40,0
10987,26,9,544319,5,10,2,7,2,0,0,40,0
10988,56,7,176538,4,12,1,11,1,0,0,45,0
10989,25,9,116915,5,10,1,8,2,0,0,40,0
10990,54,4,278230,5,10,3,12,1,147280000,0,30,1
10991,67,1,126514,5,10,3,1,1,0,0,4,0
10992,56,9,104842,5,13,3,13,1,0,0,50,0
10993,29,9,253801,3,9,2,8,2,0,0,40,0
10994,70,9,216390,2,5,2,9,1,37142000,0,40,0
10995,38,9,204640,5,10,3,11,1,0,0,40,0
10996,40,4,123306,4,15,2,13,2,0,0,45,1
10997,21,1,231511,5,10,1,1,1,0,0,20,0
10998,52,9,139671,5,10,2,14,2,0,27678000,50,1
10999,37,6,397877,5,13,2,11,2,0,0,40,1
11000,51,9,165953,3,9,3,3,2,0,0,45,0
11001,24,9,70261,5,10,1,5,2,0,0,40,0
11002,28,9,67661,5,10,1,11,1,0,0,40,0
11003,32,5,99309,3,9,2,14,2,0,0,40,1
11004,19,9,249787,3,9,1,7,2,0,0,40,0
11005,25,9,193787,5,10,1,10,1,0,0,40,0
11006,32,9,212064,5,13,2,14,1,0,0,40,1
11007,52,9,233149,6,14,2,6,2,210336000,0,40,1
11008,44,4,122749,3,9,2,8,2,0,0,35,0
11009,37,9,258827,5,13,2,6,2,0,0,50,1
11010,20,9,129024,5,10,1,11,1,0,0,35,0
11011,44,9,115932,4,12,2,13,2,0,0,40,0
11012,41,9,529216,5,13,3,10,2,104020000,0,45,1
11013,62,9,247483,5,10,2,6,2,0,0,40,1
11014,31,9,106637,5,10,3,11,1,0,0,20,0
11015,66,5,112376,2,4,2,8,2,0,0,40,1
11016,23,9,195767,3,9,1,8,2,0,0,40,0
11017,42,9,26672,5,11,1,11,1,0,0,60,0
11018,26,9,262617,3,9,1,8,2,36358000,0,40,0
11019,34,9,192900,5,10,1,10,2,0,0,40,0
11020,54,9,27484,3,9,2,14,2,0,0,40,1
11021,31,9,271162,3,7,1,14,2,0,0,40,0
11022,24,9,189924,5,11,1,14,1,0,0,60,0
11023,36,9,61178,3,7,2,8,2,0,0,40,0
11024,34,9,216645,3,9,2,9,2,0,0,40,1
11025,23,9,227070,5,10,1,7,1,0,0,48,0
11026,33,6,217304,5,13,1,11,2,0,0,40,0
11027,25,4,150361,3,9,3,7,1,0,0,40,0
11028,46,9,123807,3,9,1,9,1,0,0,15,0
11029,35,9,187167,3,9,3,7,1,0,0,35,0
11030,22,9,147397,5,13,1,12,2,0,0,20,0
11031,49,7,216734,4,15,3,14,1,0,0,40,0
11032,55,8,212600,6,14,3,14,2,0,0,40,1
11033,54,9,28683,3,9,2,6,2,48496000,0,40,0
11034,33,9,165235,5,13,1,7,1,0,0,35,0
11035,44,9,212894,4,15,3,13,2,0,0,55,1
11036,46,9,91608,4,15,2,8,2,0,0,40,0
11037,28,9,81540,3,9,1,3,2,0,0,40,0
11038,30,9,155914,3,9,2,8,2,0,0,55,0
11039,65,9,398001,3,9,3,11,1,0,0,20,0
11040,39,9,179137,3,9,1,11,1,0,0,40,0
11041,33,5,117963,4,12,2,14,2,0,26418000,60,1
11042,44,9,197344,3,9,1,3,2,0,0,50,0
11043,23,9,224059,3,9,2,9,2,0,0,40,0
11044,48,4,97883,3,9,3,7,1,0,0,25,0
11045,29,9,115549,3,9,2,5,2,36890000,0,40,0
11046,31,4,312055,3,9,2,14,2,0,0,70,0
11047,32,9,37380,5,10,3,11,1,0,0,38,0
11048,28,9,218039,3,9,2,8,2,0,0,40,0
11049,47,4,213745,5,10,3,7,1,0,0,45,0
11050,60,9,338345,3,9,2,8,2,0,0,45,1
11051,30,7,126414,5,13,2,11,2,0,0,40,0
11052,39,9,279272,4,12,1,5,2,0,0,60,0
11053,60,4,146674,3,9,3,8,2,0,0,50,0
11054,41,1,173651,4,12,2,1,2,0,0,99,0
11055,22,9,37894,3,9,3,7,2,0,0,35,0
11056,28,9,201175,3,7,1,9,2,0,0,40,0
11057,53,9,231472,6,14,2,14,2,210336000,0,50,1
11058,50,9,148953,3,9,2,5,2,0,0,50,1
11059,31,5,136402,4,12,2,6,2,0,0,40,0
11060,55,4,157486,6,14,2,13,2,102172000,0,40,1
11061,78,4,82815,5,10,2,8,2,0,0,3,1
11062,18,9,131033,3,7,1,7,2,0,0,15,0
11063,37,9,175185,3,7,1,9,2,0,0,40,0
11064,19,9,222445,5,10,1,11,1,0,0,10,0
11065,53,9,346871,3,9,3,13,2,67018000,0,46,1
11066,50,9,129956,3,9,2,8,2,0,0,48,1
11067,43,9,45975,3,8,2,6,2,0,0,40,0
11068,41,9,179875,3,7,3,7,1,0,0,40,0
11069,18,1,276864,5,10,1,1,1,0,22428000,20,0
11070,36,9,79649,5,10,2,6,2,0,0,40,0
11071,30,9,169002,5,13,2,10,2,0,0,40,1
11072,30,4,85708,3,9,2,8,2,0,0,40,0
11073,71,1,177906,5,13,2,1,2,0,0,10,1
11074,58,9,109159,3,9,3,10,1,0,0,38,0
11075,32,9,154950,5,13,2,8,2,0,0,40,0
11076,54,5,159219,4,15,2,13,2,1399986000,0,40,1
11077,53,9,151411,3,9,2,8,2,0,0,40,1
11078,26,7,34862,5,10,2,11,2,0,0,38,0
11079,41,9,147099,6,14,3,14,1,0,0,40,0
11080,55,4,53566,7,16,3,14,1,0,0,30,0
11081,57,9,46699,3,9,2,11,1,0,0,40,0
11082,42,9,201723,3,9,3,11,2,0,0,40,0
11083,26,9,224361,3,9,1,14,2,0,0,40,0
11084,48,9,204629,5,13,2,13,2,0,0,40,1
11085,29,9,283227,5,13,1,13,2,0,0,40,0
11086,30,9,233980,3,7,2,5,2,0,0,40,0
11087,59,9,142182,3,9,2,7,2,0,0,40,1
11088,25,9,167031,5,10,1,7,1,0,0,25,0
11089,40,9,83827,5,10,3,8,1,0,0,40,0
11090,44,5,165815,3,9,2,5,2,0,0,96,0
11091,36,9,65382,3,9,2,8,2,0,0,50,0
11092,34,9,264651,3,9,2,9,2,0,0,40,1
11093,27,1,291547,5,13,2,1,1,0,0,6,0
11094,41,9,308296,3,9,2,5,1,0,0,20,0
11095,58,4,141165,3,9,2,12,2,0,0,50,0
11096,25,9,48280,5,13,1,13,1,0,0,40,0
11097,26,9,282643,3,9,1,11,1,0,0,40,0
11098,28,6,229223,5,11,2,13,1,107632000,0,36,1
11099,22,9,172766,5,10,1,6,1,0,0,40,0
11100,27,9,96219,5,13,1,11,1,0,0,45,0
11101,17,9,138507,3,6,1,3,2,0,0,12,0
11102,40,9,90582,3,9,2,3,2,0,0,40,0
11103,60,1,155977,5,10,3,1,1,0,0,54,0
11104,46,9,169699,3,9,2,8,2,0,0,40,0
11105,46,7,238648,3,9,2,7,2,102172000,0,40,1
11106,64,1,193043,3,9,2,1,2,0,0,40,0
11107,43,4,144218,3,8,2,5,2,0,0,60,0
11108,66,9,171331,5,10,2,5,2,0,0,40,1
11109,44,4,95298,7,16,2,13,2,0,0,70,1
11110,58,6,217802,6,14,2,13,2,107632000,0,45,1
11111,22,9,54560,3,9,2,5,2,0,0,60,0
11112,32,9,245482,3,9,2,9,2,0,0,40,0
11113,62,9,186696,3,9,2,8,2,0,0,40,0
11114,41,9,353541,3,9,2,9,2,0,0,40,0
11115,23,9,61777,5,13,2,6,2,36120000,0,40,0
11116,56,9,41100,6,14,3,14,1,0,0,40,1
11117,54,9,172962,3,9,2,6,2,0,0,40,0
11118,37,9,206951,3,9,2,8,2,0,0,40,0
11119,39,9,269186,3,9,2,8,2,0,0,40,0
11120,32,4,127295,3,9,1,14,2,0,0,20,0
11121,36,9,128757,5,13,2,7,2,102172000,0,36,1
11122,45,8,163434,3,9,3,11,2,0,0,40,0
11123,20,1,50163,5,10,1,1,2,0,0,25,0
11124,17,1,216595,3,7,1,1,1,0,0,20,0
11125,29,9,135296,5,11,1,11,1,0,0,40,0
11126,47,9,244025,3,9,1,9,2,0,0,56,0
11127,29,9,122000,5,10,1,6,2,0,0,60,0
11128,21,9,141453,3,9,1,7,1,0,0,40,0
11129,42,9,244910,5,13,2,11,2,0,0,40,1
11130,49,9,146268,5,10,2,8,2,0,0,40,0
11131,47,9,363418,5,10,1,6,2,0,0,70,1
11132,48,9,83545,5,10,2,14,2,0,0,65,1
11133,37,9,186434,3,9,2,7,2,0,0,40,1
11134,34,9,189759,5,13,2,14,2,0,27678000,45,1
11135,29,7,71592,5,10,1,11,1,0,0,40,0
11136,35,9,117381,5,13,3,6,2,0,0,40,0
11137,26,9,173593,6,14,2,9,2,0,0,20,0
11138,42,1,109912,4,12,1,1,1,0,0,40,0
11139,32,9,171637,5,10,1,11,1,0,0,40,0
11140,40,9,287008,4,15,2,13,2,210336000,0,55,1
11141,34,9,203488,5,10,2,5,2,0,0,40,0
11142,46,9,155489,3,9,2,11,2,0,0,58,1
11143,51,9,275507,5,10,3,6,1,0,0,50,0
11144,41,6,195258,5,10,2,4,2,0,0,40,1
11145,27,9,212041,5,13,1,8,2,0,0,50,0
11146,41,9,106627,4,12,3,14,1,0,0,50,0
11147,51,9,334679,5,11,3,13,1,0,0,40,0
11148,39,9,226374,3,6,3,7,1,0,0,40,0
11149,43,9,303051,5,11,2,14,2,210336000,0,40,1
11150,67,9,247566,3,9,2,4,2,0,0,24,0
11151,26,9,106548,3,9,2,8,2,0,0,50,0
11152,17,9,142964,3,7,1,7,2,0,0,20,0
11153,46,9,137354,6,14,2,10,2,0,0,40,1
11154,63,4,179400,3,9,2,8,2,32060000,0,20,0
11155,59,9,366618,2,5,2,7,2,0,0,30,0
11156,44,9,438696,5,13,1,6,2,0,0,45,0
11157,44,9,120277,4,15,2,13,2,1399986000,0,60,1
11158,47,9,151087,3,9,3,13,1,0,0,40,0
