id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu
38889,52,6,230095,5,10,2,13,1,0,0,40
38890,61,9,123273,1,3,3,5,2,0,26264000,56
38891,30,9,92531,5,13,2,11,2,0,0,40
38892,42,9,184105,5,10,1,12,2,0,0,28
38893,19,9,229745,3,9,1,12,2,0,0,20
38894,45,9,259323,5,10,2,8,2,0,0,40
38895,28,9,156257,5,10,2,8,2,0,0,60
38896,49,9,37306,3,9,2,9,2,0,0,40
38897,30,9,30063,3,9,3,7,1,0,0,32
38898,35,9,234962,3,9,1,9,2,0,0,40
38899,55,9,201232,6,14,2,14,2,0,0,55
38900,59,4,32552,3,9,2,5,2,0,0,48
38901,42,4,102069,2,4,2,6,2,0,0,30
38902,41,5,75742,4,15,2,13,2,0,0,45
38903,54,9,141663,3,9,1,7,2,0,0,15
38904,59,9,170148,5,10,3,7,1,0,0,32
38905,48,5,76482,5,10,2,12,2,0,0,50
38906,54,9,199392,1,3,3,9,1,0,0,40
38907,24,9,126613,5,13,1,6,1,0,0,50
38908,32,9,258406,5,10,1,8,2,0,0,72
38909,77,9,133728,2,4,2,8,2,0,0,40
38910,46,9,207733,1,2,3,7,1,0,0,40
38911,39,8,363630,3,9,2,11,2,107632000,0,52
38912,35,9,191502,5,13,2,6,2,0,0,60
38913,44,9,172032,5,11,2,11,2,102172000,0,51
38914,51,9,115851,3,9,2,8,2,0,0,40
38915,35,9,112264,3,9,2,6,2,0,0,50
38916,26,9,414916,3,9,1,10,2,0,0,40
38917,45,8,380127,5,13,1,14,1,0,0,40
38918,45,9,79646,5,10,2,5,2,0,0,70
38919,76,4,237624,2,4,2,8,2,0,0,10
38920,30,9,278006,3,9,3,10,1,0,0,40
38921,35,9,340428,4,12,1,11,1,0,0,35
38922,26,9,174592,5,10,1,11,1,0,0,40
38923,40,9,93955,5,10,2,13,1,0,0,40
38924,22,9,184756,5,10,1,6,1,0,0,30
38925,28,9,632733,6,14,2,6,2,0,0,60
38926,48,9,155781,5,13,3,13,2,0,31234000,30
38927,41,9,99254,6,14,3,7,1,0,0,30
38928,18,4,161245,3,8,1,12,2,0,0,50
38929,69,4,118174,4,12,2,6,2,280714000,0,15
38930,34,9,182274,5,10,2,14,1,0,26418000,40
38931,19,8,215891,5,10,1,11,1,0,0,10
38932,39,9,188069,5,13,2,9,2,0,0,40
38933,49,9,84298,5,10,2,6,2,107632000,0,40
38934,50,9,30827,5,13,2,6,2,0,0,45
38935,49,4,285858,3,9,2,14,2,0,0,50
38936,28,9,98010,5,10,2,11,1,0,0,40
38937,58,9,226922,3,9,3,7,1,40698000,0,43
38938,44,9,368757,5,10,2,9,2,0,0,40
38939,28,9,419146,2,4,3,3,2,0,0,40
38940,44,9,174325,5,10,2,8,2,0,0,40
38941,55,9,132145,2,5,2,6,2,0,0,45
38942,51,9,99064,5,11,2,8,2,70182000,0,40
38943,34,9,265807,5,10,3,8,2,0,0,45
38944,21,9,293968,5,10,2,6,1,0,0,20
38945,25,9,91639,5,13,1,6,1,0,0,45
38946,28,9,230997,3,9,1,6,1,0,0,60
38947,36,7,323726,5,10,1,10,1,0,0,40
38948,37,8,289653,5,10,2,8,2,0,0,40
38949,34,9,37646,4,12,2,8,2,0,0,65
38950,46,9,336984,3,9,1,3,2,0,0,17
38951,32,4,29254,5,10,2,12,2,0,0,50
38952,66,4,44712,3,9,2,8,1,0,0,15
38953,42,9,100800,3,9,1,8,2,0,0,40
38954,25,9,161027,3,9,1,6,2,0,0,40
38955,43,6,155106,5,11,2,14,2,0,0,40
38956,42,9,435356,4,12,2,14,2,0,0,44
38957,26,9,266022,5,10,2,6,2,0,0,50
38958,32,6,210448,5,10,2,8,2,0,0,40
38959,42,9,65372,5,10,1,11,1,0,0,40
38960,37,7,164898,5,13,2,13,2,0,0,40
38961,35,9,132879,5,11,2,11,2,210336000,0,40
38962,45,9,55272,5,11,2,8,2,0,0,40
38963,55,9,189528,2,4,2,8,2,0,0,60
38964,63,4,144391,5,13,2,12,2,0,0,20
38965,32,9,340917,5,13,1,13,2,0,0,50
38966,24,1,283731,5,13,1,1,2,0,0,40
38967,45,9,146497,5,10,3,14,1,0,0,55
38968,40,9,289309,5,10,3,7,1,0,0,48
38969,29,7,267989,5,13,2,13,2,0,0,50
38970,64,9,166715,5,10,2,14,2,0,0,20
38971,36,9,179358,3,9,3,3,1,0,0,30
38972,22,9,385540,3,6,1,7,2,0,0,40
38973,43,9,174051,5,13,2,8,2,0,0,48
38974,41,9,257758,3,8,2,8,2,0,0,40
38975,44,9,175641,3,7,2,6,2,0,0,40
38976,46,9,116789,3,9,2,11,2,0,0,40
38977,49,9,39986,2,5,2,8,2,0,0,40
38978,22,9,341610,5,10,1,6,2,0,0,35
38979,27,9,206199,3,9,1,8,2,0,0,40
38980,64,6,190228,3,9,3,11,1,0,0,35
38981,33,9,547886,5,13,3,14,1,0,0,40
38982,39,6,123983,5,13,2,14,2,0,0,40
38983,29,9,227890,3,9,1,4,2,0,0,40
38984,31,9,34374,4,15,1,13,2,0,0,50
38985,24,9,450695,5,10,1,6,2,0,0,35
38986,57,9,84888,3,9,2,5,2,0,0,50
38987,55,1,270228,4,12,2,1,2,107632000,0,40
38988,35,4,127930,3,9,2,12,2,0,0,60
38989,31,9,223327,3,9,2,14,2,0,0,40
38990,47,9,167159,3,9,2,3,2,0,0,40
38991,44,9,162372,2,5,2,8,2,0,0,45
38992,40,9,197923,5,13,1,11,1,41678000,0,40
38993,56,5,131916,3,9,3,14,1,0,0,50
38994,24,9,44493,5,11,2,8,1,0,0,40
38995,28,9,213191,3,9,2,7,2,0,0,50
38996,31,9,176185,6,14,2,14,2,0,0,60
38997,39,9,29814,3,9,2,8,2,0,0,40
38998,27,9,263614,4,12,2,8,2,0,0,45
38999,27,9,232954,3,9,2,6,2,0,0,45
39000,31,9,125457,3,9,1,8,2,0,0,45
39001,44,6,354230,5,10,2,8,2,0,0,40
39002,17,9,220384,3,7,1,11,2,0,0,15
39003,27,9,588905,3,9,2,8,2,0,0,40
39004,21,9,129980,2,5,1,5,2,0,0,40
39005,65,9,266828,5,13,2,6,2,0,0,24
39006,47,9,198223,5,10,2,14,2,0,0,40
39007,31,9,309974,5,10,3,10,1,0,0,40
39008,30,9,180374,3,9,2,14,1,0,0,40
39009,29,9,433624,5,10,1,11,1,0,0,40
39010,40,9,126845,5,10,2,11,2,0,0,40
39011,51,9,21698,3,9,1,11,1,0,0,40
39012,63,9,81605,3,9,2,8,2,0,0,45
39013,44,6,58124,5,13,3,13,2,0,0,45
39014,23,9,32950,5,10,1,6,2,0,0,40
39015,40,6,63042,5,13,2,13,1,0,0,40
39016,23,9,320294,3,9,1,14,2,0,0,40
39017,57,9,61474,5,10,2,14,2,107632000,0,45
39018,35,9,240988,4,12,1,9,2,0,0,55
39019,50,9,85815,5,11,3,13,2,0,0,38
39020,24,9,187717,5,13,1,11,1,0,0,40
39021,51,9,165614,6,14,1,13,2,0,0,55
39022,43,9,237993,5,10,2,10,2,0,0,40
39023,41,6,174575,3,9,2,8,2,0,0,40
39024,27,9,347153,5,10,1,5,2,0,0,40
39025,62,5,56248,5,13,2,12,2,0,33810000,60
39026,53,9,31909,5,11,2,11,2,0,0,45
39027,23,9,376416,5,13,1,11,2,0,0,40
39028,36,9,84306,5,13,2,14,2,70182000,0,50
39029,33,6,156015,5,11,2,10,2,0,0,40
39030,34,9,176469,5,13,1,6,2,0,0,38
39031,40,9,193882,3,9,2,14,2,0,0,45
39032,64,4,47462,5,10,1,13,1,0,0,35
39033,68,6,144761,3,9,3,4,2,0,23352000,20
39034,43,4,336763,5,10,3,6,1,0,12320000,42
39035,48,9,279724,3,9,2,9,2,43442000,0,48
39036,48,9,155372,3,9,3,9,1,0,0,36
39037,45,9,216414,6,14,2,10,2,0,0,50
39038,41,9,150011,5,13,1,7,1,0,0,40
39039,53,9,35459,5,10,2,8,2,0,0,47
39040,21,9,415755,5,10,1,7,2,0,0,40
39041,24,9,102323,3,9,1,9,2,0,0,40
39042,63,4,795830,1,2,3,7,1,0,0,30
39043,47,9,61885,5,13,2,13,2,210336000,0,50
39044,36,9,269722,5,13,2,14,2,0,0,55
39045,31,1,505438,3,9,2,1,2,0,0,30
39046,28,9,44216,3,9,1,4,1,0,0,40
39047,29,4,212895,5,10,3,9,2,0,0,48
39048,48,9,155862,3,9,3,5,2,0,0,65
39049,38,9,210438,2,4,3,6,1,0,0,40
39050,22,9,429346,3,9,1,11,2,0,0,40
39051,38,9,172538,5,13,2,14,2,210336000,0,50
39052,32,9,209432,3,9,1,3,1,0,0,40
39053,48,9,29128,3,9,3,7,1,0,0,20
39054,49,9,209739,5,11,2,14,2,107632000,0,60
39055,47,4,85982,6,14,1,13,1,0,0,60
39056,17,1,166759,3,8,1,1,1,0,0,40
39057,54,9,200450,5,10,2,10,2,0,0,35
39058,21,9,250051,5,10,1,13,1,0,0,10
39059,19,9,118535,3,8,1,6,1,0,0,18
39060,30,9,609789,3,7,2,12,2,0,0,60
39061,37,9,126954,5,13,2,14,2,0,0,50
39062,17,9,183066,3,6,1,7,1,0,0,25
39063,61,4,185640,3,9,2,14,2,0,0,30
39064,25,9,374918,3,8,2,7,1,0,0,40
39065,52,9,292110,1,3,1,3,1,0,0,40
39066,60,9,200235,5,11,3,13,1,0,0,40
39067,20,7,205895,5,10,1,11,1,0,0,10
39068,48,9,77404,5,10,2,14,2,0,0,60
39069,47,9,181363,6,14,2,13,2,0,0,40
39070,41,9,252392,2,5,2,9,2,0,0,40
39071,55,9,156797,5,10,3,9,1,0,0,40
39072,19,9,150553,5,10,1,6,1,0,0,18
39073,32,9,143604,3,6,2,7,1,0,0,37
39074,25,7,153534,5,10,2,4,2,0,0,40
39075,51,6,125796,3,7,1,12,1,0,0,40
39076,37,8,214542,5,10,3,11,1,0,0,40
39077,85,9,115364,3,9,3,6,2,0,0,35
39078,47,4,61885,5,13,2,6,2,0,0,40
39079,52,1,294691,3,9,2,1,2,0,0,40
39080,28,9,206351,5,10,2,6,2,0,0,40
39081,27,7,234135,5,13,1,11,1,0,0,40
39082,48,9,163706,5,13,2,14,2,210336000,0,70
39083,26,9,105787,3,9,1,8,2,0,0,36
39084,51,9,53197,3,9,2,8,2,0,0,40
39085,44,9,277720,5,10,2,11,1,0,0,35
39086,22,9,191265,5,10,1,6,2,0,0,30
39087,40,9,225660,5,13,2,14,1,0,0,45
39088,28,9,335357,3,9,1,3,2,0,0,40
39089,20,9,173724,5,10,1,3,2,0,0,20
39090,24,9,204172,5,13,1,6,1,0,0,40
39091,35,4,114366,5,13,2,13,2,0,0,40
39092,31,9,204052,3,9,2,3,2,0,0,40
39093,20,1,285208,5,10,1,1,1,0,0,30
39094,34,6,126584,5,13,2,14,2,0,0,45
39095,40,9,138975,3,9,2,8,2,0,0,56
39096,20,9,216563,5,10,1,7,1,0,0,20
39097,19,9,259352,3,9,1,6,2,0,0,45
39098,45,8,182470,5,10,2,10,2,0,0,40
39099,46,9,56841,3,9,2,5,2,0,0,40
39100,62,9,110586,5,10,3,2,1,0,0,40
39101,37,9,349689,3,9,3,11,1,0,0,40
39102,22,9,113588,5,10,1,7,1,0,24374000,30
39103,21,1,116934,5,10,1,1,1,0,0,40
39104,49,9,129640,3,9,1,7,1,0,0,40
39105,54,6,182388,3,9,2,7,1,0,0,35
39106,33,6,267859,5,10,2,4,2,0,0,40
39107,72,1,272425,3,9,2,1,2,53452000,0,4
39108,39,9,280570,5,13,2,14,2,0,0,45
39109,20,9,129024,5,10,1,7,1,0,0,25
39110,41,9,187802,5,10,3,10,2,0,0,50
39111,22,9,150683,3,9,1,5,2,0,0,20
39112,47,9,235108,5,10,2,8,2,72492000,0,40
39113,29,4,75435,5,10,2,13,2,0,0,40
39114,52,1,188431,3,9,2,1,2,0,0,45
39115,33,9,199248,5,10,2,13,1,0,0,40
39116,44,9,174283,5,13,2,6,2,0,0,50
39117,44,6,135056,6,14,3,13,1,0,0,16
39118,28,5,80158,3,9,1,14,2,0,0,40
39119,41,9,120277,3,9,3,9,2,0,0,40
39120,26,9,122575,5,13,1,14,2,0,0,60
39121,64,9,477697,3,9,2,14,2,0,0,16
39122,41,6,340682,3,9,3,11,1,0,0,40
39123,32,8,177855,3,9,2,8,2,0,0,55
39124,31,9,236861,3,9,2,8,2,0,0,60
39125,38,5,124665,5,13,1,8,1,0,0,20
39126,44,4,402397,6,14,2,14,1,0,26628000,60
39127,22,9,615367,5,13,1,6,1,0,0,60
39128,54,9,138852,5,10,2,11,2,0,0,60
39129,52,9,243616,1,3,3,8,1,57414000,0,40
39130,36,6,241998,5,13,2,13,2,0,23408000,50
39131,30,9,172830,5,13,1,11,1,46550000,0,40
39132,17,9,169037,3,7,1,3,2,0,0,40
39133,42,5,78765,5,10,3,14,2,0,0,90
39134,56,4,115439,5,10,2,8,2,0,0,60
39135,35,9,150309,5,10,2,5,2,0,26418000,40
39136,20,9,123901,3,9,1,8,1,0,0,40
39137,18,9,98667,3,7,1,7,1,0,0,16
39138,21,1,149704,3,9,1,1,1,14770000,0,40
39139,38,7,103925,3,9,3,7,1,28504000,0,20
39140,44,9,265266,3,6,2,5,2,0,0,40
39141,40,9,326310,5,10,2,8,2,0,0,44
39142,27,9,181280,6,14,1,3,2,0,0,30
39143,38,9,254114,5,10,2,13,1,0,0,40
39144,68,9,152053,3,9,3,7,1,0,0,48
39145,38,9,34378,3,9,2,6,2,0,0,55
39146,45,1,177775,5,11,1,1,1,0,0,32
39147,66,9,169804,5,13,2,6,2,280714000,0,40
39148,39,9,113151,5,13,2,6,2,0,0,55
39149,32,9,155232,5,13,3,4,2,0,0,60
39150,44,9,182402,3,9,2,8,2,0,0,40
39151,20,9,253612,3,9,1,6,1,0,0,30
39152,18,1,36348,5,10,1,1,2,0,0,48
39153,36,9,68273,5,13,2,6,2,0,0,40
39154,48,9,195104,3,9,2,6,2,0,0,60
39155,52,9,109413,3,9,1,6,2,0,0,40
39156,33,9,149726,3,9,2,5,2,0,0,46
39157,24,1,212300,3,9,3,1,1,0,0,38
39158,32,6,127651,3,9,2,8,2,0,0,40
39159,45,4,315984,3,9,2,8,2,107632000,0,50
39160,40,9,135056,4,12,3,11,1,0,0,40
39161,34,9,304030,3,9,2,11,2,0,0,40
39162,23,9,24395,3,9,1,3,1,0,0,30
39163,38,9,248445,1,3,2,9,2,0,0,40
39164,20,9,142233,3,9,1,6,1,0,0,35
39165,39,9,127772,3,9,2,8,2,0,0,40
39166,67,1,92061,3,9,3,1,1,0,0,8
39167,24,9,283092,3,7,1,8,2,0,0,35
39168,22,9,278021,3,9,1,5,2,0,0,40
39169,66,6,54826,5,11,3,13,1,0,0,20
39170,30,9,83066,3,9,2,5,2,0,0,30
39171,27,9,183639,3,9,1,5,2,0,0,40
39172,33,9,265204,3,9,3,9,1,0,0,40
39173,33,9,207301,4,12,3,14,1,0,0,40
39174,27,9,203558,5,10,2,13,1,0,0,40
39175,38,9,134635,3,9,2,6,2,0,0,45
39176,50,9,176609,5,10,3,7,2,0,0,45
39177,64,9,96076,6,14,2,13,2,0,0,40
39178,37,6,272471,3,9,3,11,1,0,0,40
39179,75,7,220618,5,10,3,11,1,0,0,10
39180,52,1,88073,5,13,3,1,1,0,0,40
39181,43,9,163847,5,13,2,12,2,0,0,50
39182,46,9,99385,5,13,3,14,1,0,0,40
39183,24,9,301199,5,10,1,10,1,0,0,20
39184,43,9,303155,5,13,2,14,2,0,0,50
39185,48,9,46677,4,12,3,14,1,0,0,42
39186,48,9,109421,5,13,2,13,2,0,0,55
39187,31,9,54929,5,10,3,8,2,0,0,60
39188,18,9,218100,3,7,1,6,1,0,0,25
39189,29,9,222249,3,9,1,11,1,0,0,40
39190,72,8,94242,5,10,3,10,1,0,0,16
39191,41,9,328239,5,10,1,13,2,0,0,40
39192,45,9,188386,3,9,2,3,2,0,22792000,45
39193,39,9,225605,3,9,2,12,2,0,0,24
39194,50,9,124094,3,9,2,8,2,0,0,40
39195,41,9,97279,3,9,2,5,2,0,0,50
39196,63,8,39181,7,16,3,14,1,0,35826000,60
39197,45,6,181964,5,10,2,13,2,0,26418000,47
39198,27,9,242207,5,13,1,10,1,0,0,40
39199,35,9,29145,5,11,1,5,2,0,0,40
39200,20,9,299399,5,10,1,6,1,0,0,20
39201,66,9,284021,3,9,3,6,1,0,0,40
39202,29,9,271579,3,6,1,8,2,0,0,40
39203,47,9,185254,1,3,1,2,1,0,0,40
39204,22,1,244771,3,7,3,1,1,0,0,40
39205,22,9,142566,3,9,1,6,2,0,0,40
39206,29,9,235393,3,9,2,8,2,0,0,40
39207,30,9,190912,3,7,2,3,2,0,23114000,40
39208,44,7,107503,7,16,2,13,2,70182000,0,60
39209,61,9,111563,3,7,2,5,2,0,0,27
39210,47,9,323212,5,10,3,13,1,0,0,50
39211,38,9,107125,5,10,1,6,2,0,0,60
39212,32,9,171091,3,9,2,5,2,0,0,50
39213,34,4,204742,3,9,2,5,2,0,0,62
39214,40,9,445382,3,9,2,14,2,0,0,40
39215,32,9,205152,3,9,2,14,2,43442000,0,40
39216,20,9,355236,5,10,1,14,1,0,0,16
39217,39,9,179671,3,6,2,8,2,0,0,40
39218,64,5,182158,4,15,2,13,2,1399986000,0,60
39219,49,9,54772,3,9,2,8,2,43442000,0,45
39220,42,5,272551,5,13,3,10,1,0,21896000,60
39221,18,9,25828,3,7,1,3,2,0,0,16
39222,51,4,22743,3,9,2,12,2,0,24360000,40
39223,21,9,137320,5,10,1,11,2,0,0,20
39224,33,6,133876,3,9,3,8,2,0,0,40
39225,19,9,129151,3,9,1,8,1,0,0,40
39226,31,6,192565,6,14,2,13,2,0,0,90
39227,51,7,71691,5,13,3,14,2,0,0,60
39228,31,9,236599,5,13,2,14,2,0,0,45
39229,27,9,188576,5,13,3,13,2,0,0,40
39230,52,9,172962,5,13,2,14,2,0,0,40
39231,45,4,70754,4,15,2,13,2,102172000,0,60
39232,32,9,215912,3,9,2,7,1,0,0,40
39233,60,4,119471,4,12,2,14,2,0,0,40
39234,67,1,183420,3,9,2,1,2,0,0,21
39235,23,9,257683,5,13,1,13,2,0,0,40
39236,59,9,205759,7,16,1,13,2,0,0,50
39237,28,9,105817,3,7,2,14,2,0,0,50
39238,51,9,79324,5,10,2,6,2,0,0,40
39239,51,9,229272,3,9,3,7,2,0,0,32
39240,37,9,171524,1,3,2,8,2,0,0,40
39241,38,9,167440,5,13,2,5,2,63112000,0,40
39242,17,1,34505,3,7,1,1,2,0,0,50
39243,21,9,376393,3,9,1,11,1,0,0,25
39244,42,9,24982,5,10,2,8,2,107632000,0,40
39245,27,9,154210,4,12,2,5,2,0,0,40
39246,41,5,151089,5,10,2,14,2,0,0,50
39247,20,9,254547,3,9,1,11,1,0,0,35
39248,44,9,44006,5,11,3,5,2,0,0,40
39249,44,7,271807,6,14,3,13,2,0,0,16
39250,47,9,123425,3,9,1,14,2,0,0,41
39251,55,6,115457,3,9,2,7,2,0,0,40
39252,33,9,167939,3,9,2,7,1,0,0,25
39253,21,1,152328,5,13,1,1,2,0,0,40
39254,50,5,160151,5,10,2,6,2,0,0,60
39255,27,7,301302,7,16,2,10,2,0,0,20
39256,41,9,124956,5,13,3,13,1,1399986000,0,60
39257,60,9,57371,2,4,2,8,2,0,0,40
39258,26,9,168552,3,9,3,14,1,0,0,40
39259,40,6,196234,3,9,3,8,1,0,0,40
39260,20,9,347391,5,10,1,4,2,0,0,60
39261,54,9,82566,4,12,2,6,2,0,0,45
39262,17,1,48751,3,7,1,1,1,0,0,40
39263,32,9,222548,3,9,3,11,1,0,0,40
39264,28,9,354095,5,10,1,6,1,0,0,40
39265,22,9,48347,5,13,1,12,2,0,0,40
39266,60,7,358893,5,13,3,13,1,0,32746000,40
39267,39,9,316211,3,9,2,14,2,0,0,60
39268,32,9,111883,4,12,2,13,2,0,0,40
39269,49,9,171128,2,4,2,9,2,0,0,40
39270,49,9,110015,5,11,2,8,2,0,0,45
39271,32,9,426431,5,10,3,6,2,0,0,40
39272,27,9,257124,5,10,1,7,2,0,0,25
39273,20,9,243878,5,10,1,8,2,0,0,40
39274,28,9,137898,4,12,1,6,1,0,0,35
39275,50,9,344621,3,9,3,9,1,0,0,40
39276,22,9,242138,3,9,2,11,1,0,0,40
39277,42,9,210275,6,14,3,10,1,65618000,0,35
39278,55,5,183884,3,9,2,14,2,0,0,50
39279,55,9,50164,7,16,2,14,2,0,0,60
39280,66,9,127921,3,9,1,5,2,28700000,0,55
39281,30,9,209691,2,4,3,5,2,0,0,40
39282,32,9,33117,5,11,2,7,2,0,0,40
39283,53,9,145409,3,9,2,9,2,0,0,40
39284,62,6,115023,5,10,2,9,2,0,0,40
39285,45,9,169092,3,9,3,6,1,0,0,55
39286,48,9,182211,5,10,2,5,2,0,0,45
39287,17,9,161123,3,8,1,7,2,0,0,32
39288,55,9,231738,3,9,3,6,1,0,0,40
39289,51,9,179010,5,10,3,6,1,0,0,60
39290,58,5,274363,5,10,2,6,2,0,27678000,50
39291,22,9,152744,5,10,1,7,1,0,0,40
39292,42,9,173888,3,9,2,11,2,0,0,52
39293,28,7,52636,6,14,2,14,2,0,0,40
39294,51,4,171924,5,10,2,6,2,0,0,50
39295,51,9,63424,6,14,2,13,1,0,0,40
39296,53,4,88506,5,13,2,13,2,0,0,40
39297,47,9,177087,3,9,3,14,1,0,34216000,50
39298,30,9,243190,4,15,2,13,2,0,0,20
39299,41,9,151504,5,13,2,14,2,107632000,0,50
39300,35,9,165767,5,10,2,9,2,0,0,40
39301,43,9,54611,3,9,2,9,2,0,0,40
39302,23,9,117363,5,13,1,7,1,0,0,35
39303,40,6,210275,3,9,1,11,1,0,0,40
39304,22,9,71379,5,10,1,13,1,0,0,35
39305,37,7,48211,3,9,3,11,1,0,0,35
39306,31,9,328734,6,14,1,13,1,0,0,30
39307,32,9,141490,5,11,3,14,1,0,0,50
39308,68,6,31725,3,9,2,12,2,0,0,40
39309,31,9,103860,3,6,1,8,2,0,0,45
39310,67,1,163726,1,3,2,1,2,0,0,49
39311,55,4,79011,3,9,2,12,2,0,0,70
39312,24,9,327518,5,11,2,8,2,0,0,45
39313,41,9,104196,5,10,3,5,2,0,0,60
39314,25,9,216583,5,13,2,14,2,0,0,43
39315,38,9,54816,5,11,2,8,2,0,0,40
39316,36,9,99872,3,9,2,8,2,0,0,40
39317,27,9,203776,4,12,2,14,2,0,0,55
39318,49,7,213307,5,10,2,13,2,0,0,40
39319,19,1,302229,3,9,1,1,2,0,0,10
39320,32,9,186788,3,9,2,5,2,0,0,40
39321,50,9,301583,3,9,1,9,2,0,0,40
39322,34,9,506858,5,11,2,8,2,0,0,32
39323,28,9,177955,3,7,2,11,1,0,0,40
39324,64,9,258006,5,10,3,11,1,0,0,40
39325,24,1,376474,3,9,2,1,2,0,0,40
39326,23,9,32732,5,10,2,6,2,0,0,25
39327,48,9,283737,6,14,3,14,2,0,0,40
39328,25,9,281627,5,13,1,10,1,0,21896000,30
39329,44,4,120837,3,9,2,14,2,0,0,66
39330,25,9,248990,3,7,2,9,2,0,0,40
39331,37,7,270278,3,9,3,11,1,0,0,12
39332,74,9,99183,5,10,3,11,1,0,0,9
39333,48,4,115971,3,9,2,6,2,0,0,50
39334,57,1,208311,5,13,2,1,2,0,0,80
39335,24,9,190290,5,13,1,6,2,0,0,60
39336,58,4,54566,5,10,2,12,2,0,0,35
39337,35,6,45607,6,14,1,13,2,0,0,60
39338,41,6,235951,4,15,2,13,2,0,0,50
39339,46,7,76075,5,11,3,11,1,0,0,20
39340,54,7,55861,4,12,3,11,2,0,0,39
39341,44,9,403782,5,11,3,6,2,0,0,45
39342,36,9,200352,5,13,2,13,2,0,0,45
39343,31,9,32550,3,6,3,3,2,0,0,40
39344,28,5,146042,3,9,2,8,2,0,0,50
39345,23,9,52262,5,11,2,8,2,0,0,40
39346,33,9,29144,5,13,2,14,2,0,0,55
39347,35,9,342642,6,14,2,4,2,0,0,40
39348,39,6,119421,5,13,2,13,1,0,0,42
39349,46,7,27802,4,12,2,10,2,0,0,38
39350,27,9,46868,5,13,1,10,1,0,0,15
39351,44,9,92649,3,9,2,8,1,0,0,40
39352,32,6,205931,3,9,1,11,1,0,0,37
39353,56,5,170287,5,13,2,14,2,0,0,40
39354,27,9,155057,3,9,1,5,2,0,0,70
39355,20,9,47791,3,8,3,7,1,0,0,10
39356,35,4,134498,5,10,1,14,2,0,0,45
39357,40,9,111336,3,9,3,9,1,0,0,28
39358,25,9,374163,3,8,2,12,2,0,0,60
39359,25,9,257310,3,9,1,9,2,0,0,40
39360,38,9,332154,5,13,2,14,2,0,0,60
39361,47,9,145636,3,9,2,9,2,0,0,40
39362,37,9,178100,5,13,3,14,1,0,0,40
39363,19,9,25429,3,8,1,7,1,0,0,20
39364,21,9,163333,5,10,1,7,1,0,0,35
39365,50,7,211319,6,14,1,13,2,0,0,38
39366,54,8,175083,3,9,1,11,1,0,0,20
39367,26,9,159732,5,13,1,11,2,0,30870000,43
39368,25,7,99076,5,13,1,7,1,36358000,0,50
39369,27,9,369522,3,9,1,9,2,0,0,45
39370,22,7,52262,5,13,2,13,2,0,0,20
39371,39,9,134367,6,14,2,13,1,0,27678000,24
39372,35,9,285000,5,13,1,13,2,0,0,45
39373,32,9,180603,5,13,2,6,2,0,0,40
39374,20,9,266400,5,10,1,13,1,0,0,48
39375,23,9,200973,3,9,1,11,1,0,0,40
39376,38,4,203836,1,3,1,5,2,0,0,40
39377,23,9,141272,5,13,1,7,1,0,0,30
39378,39,9,247515,3,9,2,7,2,0,0,45
39379,19,9,199484,5,10,1,7,1,0,0,25
39380,19,9,224849,3,9,1,6,2,0,0,35
39381,30,9,111567,5,10,2,8,2,0,0,40
39382,27,1,157624,3,9,3,1,1,0,0,40
39383,46,9,380162,3,9,2,10,2,0,0,40
39384,19,4,36012,3,9,1,8,2,0,0,40
39385,27,9,180758,5,10,2,3,2,0,0,30
39386,67,9,126849,3,6,2,5,2,0,0,20
39387,43,7,167298,3,9,3,14,1,0,0,40
39388,56,6,277203,5,13,2,4,2,0,0,40
39389,58,9,349910,3,9,2,14,2,107632000,0,40
39390,33,9,145402,3,9,2,9,1,0,0,35
39391,24,9,214542,5,10,1,8,2,0,0,60
39392,22,9,140001,5,13,1,11,2,0,0,40
39393,50,5,136913,3,9,2,12,2,0,0,50
39394,69,9,370888,4,12,3,11,1,41496000,0,6
39395,23,1,211601,5,11,1,1,1,0,0,15
39396,35,7,94529,3,9,3,4,1,0,0,40
39397,45,4,182677,3,9,2,8,2,0,0,40
39398,41,4,375574,5,10,2,6,2,0,0,60
39399,50,5,155574,6,14,2,13,2,102172000,0,50
39400,41,4,171003,2,4,1,7,1,0,0,30
39401,30,5,164190,5,13,1,14,2,0,31612000,45
39402,33,9,324546,5,10,2,9,2,0,0,39
39403,46,9,28419,5,11,1,5,2,0,0,50
39404,38,4,403391,5,13,2,14,2,0,0,60
39405,30,9,203488,3,9,1,8,2,0,0,50
39406,64,9,66634,5,13,3,14,2,389592000,0,50
39407,36,9,176544,5,10,1,7,2,0,0,48
39408,39,9,167882,3,8,1,7,1,0,0,48
39409,31,9,226443,5,10,2,8,2,0,0,55
39410,23,9,69847,5,13,1,13,1,0,0,20
39411,23,9,162282,3,9,1,9,2,0,0,40
39412,18,1,85154,3,8,1,1,1,0,0,24
39413,53,9,172962,4,15,2,13,2,0,0,40
39414,38,9,289653,5,13,3,6,2,0,0,45
39415,50,9,192982,3,9,2,10,2,0,25872000,40
39416,26,8,206983,4,15,2,13,2,0,0,60
39417,36,9,32776,5,13,2,14,2,0,27678000,40
